codmun,latitude,longitude,county,country
3126,-25.47956557,-54.02998781,Microrregião Foz do Iguaçu,brazil
3127,-23.0572959,-51.07192248,Microrregião Porecatú,brazil
3128,-22.93459574,-50.87493396,Microrregião de Cornélio Procópio,brazil
3129,-23.63918299,-49.79291186,Microrregião Wenceslau Braz,brazil
3130,-25.69319359,-52.71874617,Microrregião de Pato Branco,brazil
3131,-23.82223677,-51.05192702,Microrregião Londrina,brazil
3132,-23.19882609,-52.48392588,Microrregião Paranavaí,brazil
3133,-23.65818818,-52.8902138,Microrregião Cianorte,brazil
3134,-23.32902651,-53.13392364,Microrregião Umuarama,brazil
3135,-24.23845486,-50.54188292,Microrregião Telêmaco Borba,brazil
3136,-23.69650047,-52.38787763,Microrregião Campo Mourão,brazil
3137,-22.72954124,-52.68174325,Microrregião Paranavaí,brazil
3138,-24.20863474,-54.06269102,Microrregião Toledo,brazil
3139,-25.31348771,-50.40850421,Microrregião de Prudentópolis,brazil
3140,-24.63982965,-50.46371176,Microrregião Telêmaco Borba,brazil
3141,-25.9015982,-49.11235067,Microrregião de Rio Negro,brazil
3142,-24.70475429,-53.77788302,Microrregião Toledo,brazil
3143,-23.72533476,-49.96250437,Microrregião Wenceslau Braz,brazil
3144,-25.4388709,-53.22460242,Microrregião Cascavel,brazil
3145,-24.95250577,-48.90264313,Microrregião de Curitiba,brazil
3146,-23.87918825,-52.84343674,Microrregião Cianorte,brazil
3147,-24.64250165,-53.50909056,Microrregião Toledo,brazil
3148,-25.01259896,-51.4821505,Microrregião de Guarapuava,brazil
3149,-24.50514005,-53.02162117,Microrregião de Goioerê,brazil
3150,-23.6797718,-53.41448669,Microrregião Umuarama,brazil
3151,-26.10943788,-51.07488375,Microrregião de União da Vitória,brazil
3152,-23.06728551,-52.10899462,Microrregião Astorga,brazil
3153,-23.21642797,-50.8295957,Microrregião de Assaí,brazil
3154,-23.85559821,-49.78446293,Microrregião Wenceslau Braz,brazil
3155,-24.17665862,-50.24514763,Microrregião Telêmaco Borba,brazil
3156,-25.007194,-53.92054438,Microrregião Foz do Iguaçu,brazil
3157,-25.87490365,-52.95846331,Microrregião de Francisco Beltrão,brazil
3158,-23.53888856,-53.82453953,Microrregião Umuarama,brazil
3159,-25.40990821,-52.23653198,Microrregião de Guarapuava,brazil
3160,-26.28098248,-52.80777097,Microrregião de Pato Branco,brazil
3161,-23.73574061,-53.59186769,Microrregião Umuarama,brazil
3162,-8.730515089,-35.47858081,Microrregião da Mata Meridional Pernambucana,brazil
3163,-9.087253803,-37.03853515,Microrregião do Vale do Ipanema,brazil
3164,-7.879293531,-35.01942949,Microrregião de Itamaracá,brazil
3165,-7.737194773,-37.61995957,Microrregião de Pajeú,brazil
3166,-8.619019393,-41.00571677,Microrregião de Petrolina,brazil
3167,-8.457221888,-35.94536988,Microrregião do Brejo Pernanbucano,brazil
3168,-8.495860107,-36.75683639,Microrregião do Vale do Ipojuca,brazil
3169,-7.602973919,-35.1929483,Microrregião da Mata Setentrional Pernambucana,brazil
3170,-8.490093694,-36.0977677,Microrregião do Brejo Pernanbucano,brazil
3171,-8.365386954,-35.46542724,Microrregião da Mata Meridional Pernambucana,brazil
3172,-8.891425937,-36.27664765,Microrregião de Garanhuns,brazil
3173,-7.793273528,-35.07579536,Microrregião de Itamaracá,brazil
3174,-7.625908267,-40.49775766,Microrregião de Araripina,brazil
3175,-8.392202353,-37.00920457,Microrregião do Sertão do Moxotó,brazil
3176,-8.414653477,-35.62961481,Microrregião da Mata Meridional Pernambucana,brazil
3177,-8.820475038,-35.25923735,Microrregião da Mata Meridional Pernambucana,brazil
3178,-8.603662884,-35.81227875,Microrregião da Mata Meridional Pernambucana,brazil
3179,-8.583549513,-38.98189117,Microrregião de Itaparica,brazil
3180,-8.259056268,-36.4049933,Microrregião do Vale do Ipojuca,brazil
3181,-8.265380359,-37.98754837,Microrregião do Sertão do Moxotó,brazil
3182,-8.219598764,-35.78297861,Microrregião do Vale do Ipojuca,brazil
3183,-7.666993394,-39.96142617,Microrregião de Araripina,brazil
3184,-9.202010636,-36.68370405,Microrregião de Garanhuns,brazil
3185,-7.786205857,-35.58658758,Microrregião do Médio Capibaribe,brazil
3186,-8.494802927,-35.7065993,Microrregião do Brejo Pernanbucano,brazil
3187,-9.026727074,-36.5295902,Microrregião de Garanhuns,brazil
3188,-7.336846699,-37.32086295,Microrregião de Pajeú,brazil
3189,-8.075740856,-36.28133834,Microrregião do Vale do Ipojuca,brazil
3190,-8.649427615,-37.12229408,Microrregião do Vale do Ipanema,brazil
3191,-7.739282077,-35.34982273,Microrregião da Mata Setentrional Pernambucana,brazil
3192,-8.269263864,-35.08623762,Microrregião de Suape,brazil
3193,-8.386513958,-39.32938169,Microrregião de Petrolina,brazil
3194,-8.485097614,-36.29072231,Microrregião do Vale do Ipojuca,brazil
3195,-8.804077806,-36.67262285,Microrregião de Garanhuns,brazil
3196,-8.742611488,-36.32368552,Microrregião de Garanhuns,brazil
3197,-8.009975719,-38.07071878,Microrregião de Pajeú,brazil
3198,-7.988308507,-34.99495149,Microrregião de Recife,brazil
3199,-8.340199002,-35.76144806,Microrregião do Brejo Pernanbucano,brazil
3200,-7.43306614,-35.29929068,Microrregião da Mata Setentrional Pernambucana,brazil
3201,-8.893515025,-36.17652662,Microrregião de Garanhuns,brazil
3202,-8.686609022,-36.59908122,Microrregião do Vale do Ipojuca,brazil
3203,-7.79725308,-37.72697157,Microrregião de Pajeú,brazil
3204,-8.408351192,-38.7216616,Microrregião de Itaparica,brazil
3205,-7.818705357,-35.30588388,Microrregião da Mata Setentrional Pernambucana,brazil
3206,-8.179982944,-36.01647817,Microrregião do Vale do Ipojuca,brazil
3207,-7.757553727,-35.72317795,Microrregião do Alto Capibaribe,brazil
3208,-8.676060021,-35.72988822,Microrregião da Mata Meridional Pernambucana,brazil
3209,-7.745784313,-39.20186224,Microrregião de Salgueiro,brazil
3210,-7.999882189,-35.22273331,Microrregião de Vitória de Santo Antão,brazil
3211,-8.224288391,-35.47104468,Microrregião de Vitória de Santo Antão,brazil
3212,-7.596139895,-35.09842494,Microrregião da Mata Setentrional Pernambucana,brazil
3213,-9.114143857,-36.33374384,Microrregião de Garanhuns,brazil
3214,-8.431856408,-35.5309963,Microrregião da Mata Meridional Pernambucana,brazil
3215,-8.039864227,-35.72059155,Microrregião do Médio Capibaribe,brazil
3216,-8.586759928,-35.9319244,Microrregião do Brejo Pernanbucano,brazil
3217,-8.173852,-37.68144116,Microrregião do Sertão do Moxotó,brazil
3218,-8.496172074,-40.62024171,Microrregião de Petrolina,brazil
3219,-8.369901236,-35.26565121,Microrregião da Mata Meridional Pernambucana,brazil
3220,-7.503202417,-39.73628833,Microrregião de Araripina,brazil
3221,-7.952835792,-35.38296059,Microrregião do Médio Capibaribe,brazil
3222,-7.477738631,-35.24458131,Microrregião da Mata Setentrional Pernambucana,brazil
3223,-7.935800586,-37.8883945,Microrregião de Pajeú,brazil
3224,-8.566719975,-38.30571724,Microrregião de Itaparica,brazil
3225,-7.935002519,-35.88480187,Microrregião do Alto Capibaribe,brazil
3226,-8.612558486,-35.39268557,Microrregião da Mata Meridional Pernambucana,brazil
3227,-8.930434716,-36.49628286,Microrregião de Garanhuns,brazil
3228,-8.013222403,-35.33933656,Microrregião de Vitória de Santo Antão,brazil
3229,-7.604995375,-34.95042282,Microrregião da Mata Setentrional Pernambucana,brazil
3230,-7.788404315,-39.69420391,Microrregião de Araripina,brazil
3231,-8.200444304,-35.56278706,Microrregião do Vale do Ipojuca,brazil
3232,-9.143330404,-36.90082905,Microrregião de Garanhuns,brazil
3233,-8.595868068,-37.59385605,Microrregião do Sertão do Moxotó,brazil
3234,-8.613534945,-36.20123973,Microrregião do Brejo Pernanbucano,brazil
3235,-7.817675035,-34.96135795,Microrregião de Itamaracá,brazil
3236,-7.845679423,-37.40288014,Microrregião de Pajeú,brazil
3237,-8.809401732,-37.84527622,Microrregião do Sertão do Moxotó,brazil
3238,-7.713884047,-37.41612732,Microrregião de Pajeú,brazil
3239,-8.436646262,-35.08947286,Microrregião de Suape,brazil
3240,-7.537635626,-40.22920335,Microrregião de Araripina,brazil
3241,-8.989857059,-37.29508806,Microrregião do Vale do Ipanema,brazil
3242,-8.749457028,-38.72845059,Microrregião de Itaparica,brazil
3243,-7.759506879,-34.85322503,Microrregião de Itamaracá,brazil
3244,-7.397434242,-37.1432079,Microrregião de Pajeú,brazil
3245,-7.745242192,-34.90885746,Microrregião de Itamaracá,brazil
3246,-7.693175215,-35.04931378,Microrregião da Mata Setentrional Pernambucana,brazil
3247,-8.152894079,-35.00356418,Microrregião de Recife,brazil
3248,-8.744236519,-35.80688962,Microrregião da Mata Meridional Pernambucana,brazil
3249,-8.056135588,-36.53420124,Microrregião do Vale do Ipojuca,brazil
3250,-9.207545136,-38.2138507,Microrregião de Itaparica,brazil
3251,-7.860370237,-35.59118021,Microrregião do Médio Capibaribe,brazil
3252,-8.561843281,-35.54423645,Microrregião da Mata Meridional Pernambucana,brazil
3253,-8.744260448,-36.459445,Microrregião de Garanhuns,brazil
3254,-8.725924538,-36.38679951,Microrregião de Garanhuns,brazil
3255,-8.755343644,-36.14255227,Microrregião de Garanhuns,brazil
3256,-7.852459475,-35.33661731,Microrregião do Médio Capibaribe,brazil
3257,-7.910296752,-35.29451922,Microrregião da Mata Setentrional Pernambucana,brazil
3258,-9.162034316,-36.4648157,Microrregião de Garanhuns,brazil
3259,-8.682998943,-35.89413922,Microrregião do Brejo Pernanbucano,brazil
3260,-8.777683032,-40.22305054,Microrregião de Petrolina,brazil
3261,-8.677955825,-36.2861137,Microrregião de Garanhuns,brazil
3262,-7.84863385,-35.44807697,Microrregião do Médio Capibaribe,brazil
3263,-7.519145722,-35.45499974,Microrregião da Mata Setentrional Pernambucana,brazil
3264,-7.704285952,-35.50044067,Microrregião do Médio Capibaribe,brazil
3265,-8.893629739,-37.54359592,Microrregião do Sertão do Moxotó,brazil
3266,-8.835322277,-35.76076074,Microrregião da Mata Meridional Pernambucana,brazil
3267,-8.158049663,-38.73517052,Microrregião de Itaparica,brazil
3268,-8.143938927,-35.14674391,Microrregião de Recife,brazil
3269,-7.731525506,-35.21992696,Microrregião da Mata Setentrional Pernambucana,brazil
3270,-7.993359139,-34.86763502,Microrregião de Recife,brazil
3271,-8.316332155,-38.77888608,Microrregião de Itaparica,brazil
3272,-7.962994941,-40.16841888,Microrregião de Araripina,brazil
3273,-8.657511995,-35.62954142,Microrregião da Mata Meridional Pernambucana,brazil
3274,-9.00856425,-36.2776314,Microrregião de Garanhuns,brazil
3275,-8.666937553,-36.05049568,Microrregião do Brejo Pernanbucano,brazil
3276,-8.891674083,-36.72272787,Microrregião de Garanhuns,brazil
3277,-8.160164235,-39.77014178,Microrregião de Salgueiro,brazil
3278,-8.013055364,-35.54552662,Microrregião do Médio Capibaribe,brazil
3279,-7.906085427,-35.15346555,Microrregião da Mata Setentrional Pernambucana,brazil
3280,-7.928941879,-34.87925299,Microrregião de Recife,brazil
3281,-8.691828232,-36.90652033,Microrregião do Vale do Ipanema,brazil
3282,-8.392736413,-36.73813306,Microrregião do Vale do Ipojuca,brazil
3283,-8.899315451,-38.30760857,Microrregião de Itaparica,brazil
3284,-9.019710656,-40.57244792,Microrregião de Petrolina,brazil
3285,-8.225305589,-36.71384276,Microrregião do Vale do Ipojuca,brazil
3286,-8.180964871,-35.39677887,Microrregião de Vitória de Santo Antão,brazil
3287,-8.326116239,-35.39169162,Microrregião da Mata Meridional Pernambucana,brazil
3288,-8.836093776,-36.02854902,Microrregião da Mata Meridional Pernambucana,brazil
3289,-7.718107778,-37.84923056,Microrregião de Pajeú,brazil
3290,-8.03969902,-34.93407959,Microrregião de Recife,brazil
3291,-8.081824552,-35.88268892,Microrregião do Vale do Ipojuca,brazil
3292,-8.504852329,-35.36686034,Microrregião da Mata Meridional Pernambucana,brazil
3293,-8.676476802,-35.22063853,Microrregião da Mata Meridional Pernambucana,brazil
3294,-8.810843702,-35.90558852,Microrregião da Mata Meridional Pernambucana,brazil
3295,-8.534631346,-36.45101565,Microrregião do Vale do Ipojuca,brazil
3296,-8.328802566,-36.14791763,Microrregião do Vale do Ipojuca,brazil
3297,-7.866386872,-38.74576698,Microrregião de Salgueiro,brazil
3298,-7.844900257,-37.06285707,Microrregião do Cariri Ocidental,brazil
3299,-8.45128271,-35.8412152,Microrregião do Brejo Pernanbucano,brazil
3300,-8.865899161,-35.18522172,Microrregião da Mata Meridional Pernambucana,brazil
3301,-8.023658926,-35.10341146,Microrregião de Recife,brazil
3302,-7.603927279,-35.49031284,Microrregião do Médio Capibaribe,brazil
3303,-8.301959694,-35.68484203,Microrregião do Brejo Pernanbucano,brazil
3304,-7.91544248,-35.59394629,Microrregião do Médio Capibaribe,brazil
3305,-8.130389048,-39.08467728,Microrregião de Salgueiro,brazil
3306,-7.585369079,-37.6528949,Microrregião da Serra do Teixeira,brazil
3307,-8.991690182,-36.73874941,Microrregião de Garanhuns,brazil
3308,-8.360253313,-36.55097896,Microrregião do Vale do Ipojuca,brazil
3309,-7.849542259,-38.17575639,Microrregião de Pajeú,brazil
3310,-7.889615038,-36.32515685,Microrregião do Alto Capibaribe,brazil
3311,-8.291039472,-40.30184819,Microrregião de Petrolina,brazil
3312,-8.223779721,-40.57147447,Microrregião de Araripina,brazil
3313,-8.629837486,-39.91425954,Microrregião de Petrolina,brazil
3314,-7.824555206,-35.88279832,Microrregião do Alto Capibaribe,brazil
3315,-7.429769468,-37.4374644,Microrregião de Pajeú,brazil
3316,-8.036134238,-38.36968525,Microrregião de Pajeú,brazil
3317,-7.839951528,-39.37900945,Microrregião de Salgueiro,brazil
3318,-8.210544308,-37.33737229,Microrregião do Sertão do Moxotó,brazil
3319,-8.570572505,-35.1725237,Microrregião da Mata Meridional Pernambucana,brazil
3320,-7.580148713,-39.48873577,Microrregião de Araripina,brazil
3321,-7.891682536,-35.75428697,Microrregião do Alto Capibaribe,brazil
3322,-7.577333365,-37.51363353,Microrregião de Pajeú,brazil
3323,-8.348272307,-36.26995323,Microrregião do Vale do Ipojuca,brazil
3324,-8.95681269,-38.07648974,Microrregião de Itaparica,brazil
3325,-8.746448184,-35.22112968,Microrregião da Mata Meridional Pernambucana,brazil
3326,-7.450190499,-35.1340002,Microrregião da Mata Setentrional Pernambucana,brazil
3327,-7.869613144,-36.13041322,Microrregião do Alto Capibaribe,brazil
3328,-9.077626462,-36.63071644,Microrregião de Garanhuns,brazil
3329,-8.150874025,-39.38441702,Microrregião de Petrolina,brazil
3330,-7.534400604,-35.34089647,Microrregião da Mata Setentrional Pernambucana,brazil
3331,-7.994994396,-36.05525714,Microrregião do Alto Capibaribe,brazil
3332,-7.76781001,-35.16195092,Microrregião da Mata Setentrional Pernambucana,brazil
3333,-7.747081012,-40.30299382,Microrregião de Araripina,brazil
3334,-7.849751954,-38.06651843,Microrregião de Pajeú,brazil
3335,-8.687092652,-37.26236535,Microrregião do Vale do Ipanema,brazil
3336,-7.688671003,-37.26045153,Microrregião de Pajeú,brazil
3337,-8.614589431,-36.80521329,Microrregião do Vale do Ipanema,brazil
3338,-7.975963248,-38.98910576,Microrregião de Salgueiro,brazil
3339,-7.777854132,-35.81904245,Microrregião do Alto Capibaribe,brazil
3340,-7.887739588,-35.98022303,Microrregião do Alto Capibaribe,brazil
3341,-7.659838225,-35.35807556,Microrregião da Mata Setentrional Pernambucana,brazil
3342,-8.153899636,-35.29237431,Microrregião de Vitória de Santo Antão,brazil
3343,-8.835979315,-35.65295998,Microrregião da Mata Meridional Pernambucana,brazil
3344,-5.913938031,-42.6279754,Microrregião do Médio Parnaíba Piauiense,brazil
3345,-8.278476215,-40.96575314,Microrregião de Petrolina,brazil
3346,-5.7683223,-42.68222235,Microrregião do Médio Parnaíba Piauiense,brazil
3347,-6.949076341,-40.91176267,Microrregião de Pio IX,brazil
3348,-7.19574084,-40.80237093,Microrregião de Pio IX,brazil
3349,-5.388555677,-42.15802212,Microrregião de Campo Maior,brazil
3350,-5.086016846,-42.46973529,Microrregião de Teresina,brazil
3351,-8.456010429,-43.96829652,Microrregião do Alto Médio Gurguéia,brazil
3352,-6.33873552,-42.79591464,Microrregião do Médio Parnaíba Piauiense,brazil
3353,-9.236222173,-43.04947288,Microrregião de São Raimundo Nonato,brazil
3354,-6.101063067,-42.75053598,Microrregião do Médio Parnaíba Piauiense,brazil
3355,-7.218674808,-44.20174165,Microrregião de Bertolínia,brazil
3356,-6.124329276,-41.82924202,Microrregião de Valença do Piauí,brazil
3357,-6.609556096,-42.519547,Microrregião do Médio Parnaíba Piauiense,brazil
3358,-5.880022644,-41.06877455,Microrregião de Campo Maior,brazil
3359,-10.17832001,-43.94260237,Microrregião das Chapadas do Extremo Sul Piauiense,brazil
3360,-8.505761993,-45.16093776,Microrregião do Alto Parnaíba Piauiense,brazil
3361,-6.511735239,-42.10009051,Microrregião de Valença do Piauí,brazil
3362,-4.189890537,-42.36790812,Microrregião do Baixo Parnaíba Piauiense,brazil
3363,-9.98316162,-45.69402297,Microrregião do Alto Médio Gurguéia,brazil
3364,-5.815935301,-42.49115283,Microrregião do Médio Parnaíba Piauiense,brazil
3365,-4.017710531,-42.05747385,Microrregião do Baixo Parnaíba Piauiense,brazil
3366,-7.959912276,-41.90393951,Microrregião do Alto Médio Canindé,brazil
3367,-7.403143149,-40.97584146,Microrregião do Alto Médio Canindé,brazil
3368,-5.46820698,-42.40275425,Microrregião de Teresina,brazil
3369,-7.745598197,-43.87634363,Microrregião de Bertolínia,brazil
3370,-8.044729923,-40.83209497,Microrregião do Alto Médio Canindé,brazil
3371,-4.354735112,-42.10622745,Microrregião do Baixo Parnaíba Piauiense,brazil
3372,-6.901263711,-41.30236815,Microrregião de Picos,brazil
