Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23
brazil,2958,0.63,0.37,0.41,0.85,0.81,13.24,13.6,0.023333333,0.031,0.054166667,0.057833333,0.0235,0.031166667,0.0535,0.058333333
brazil,2959,0.65,0.69,0.76,0.9,0.88,20.43,20.6,0.019666667,0.016833333,0.041333333,0.088833333,0.019333333,0.016666667,0.042,0.088833333
brazil,2960,0.65,0.72,0.79,0.76,0.73,16.27,17.8,0.040166667,0.026166667,0.044166667,0.056333333,0.040166667,0.026,0.044666667,0.056
brazil,2961,0.73,0.73,0.8,2.11,2.08,26.48,29.04,0.001,0.000833333,0.001,0.163666667,0.001,0.001166667,0.000666667,0.163833333
brazil,2962,0.5,0.61,0.55,1.17,1.19,18.85,17.97,0.029166667,0.029833333,0.055333333,0.052166667,0.029333333,0.030166667,0.055333333,0.052166667
brazil,2964,0.58,0.56,0.61,0.88,0.88,13.32,12.77,0.026666667,0.015333333,0.0625,0.062333333,0.026666667,0.015333333,0.062166667,0.062333333
brazil,2965,0.65,0.61,0.67,0.88,0.87,7.14,6.45,0.0045,0.059166667,0.067666667,0.035166667,0.005166667,0.059166667,0.067166667,0.035
brazil,2966,0.79,0.69,0.76,2.68,2.72,25.5,27.53,0.0095,0.032,0.058333333,0.066833333,0.010166667,0.031333333,0.058166667,0.067166667
brazil,2969,0.69,0.6,0.54,1.65,1.63,18.25,16.87,0.001333333,0.001,0.163666667,0.0005,0.000666667,0.001333333,0.163833333,0.000833333
brazil,2972,0.46,0.62,0.68,0.54,0.55,14.43,14.14,0.046833333,0.035333333,0.035333333,0.049333333,0.047166667,0.035166667,0.035333333,0.049166667
brazil,2973,0.87,0.77,0.85,4.75,4.75,24.26,25.07,0.076333333,0.0125,0.030833333,0.047166667,0.076666667,0.0125,0.030333333,0.046833333
brazil,2975,0.66,0.71,0.63,1.24,1.26,20.36,20.07,0.038,0.016666667,0.0475,0.065166667,0.038166667,0.0165,0.047333333,0.064833333
brazil,2978,0.67,0.64,0.71,1.61,1.6,21.51,22.95,0.043166667,0.019333333,0.044833333,0.059333333,0.043333333,0.0195,0.044666667,0.059
brazil,2979,0.71,0.77,0.85,2.8,2.81,21.07,20.5,0.012333333,0.030333333,0.072666667,0.051,0.012333333,0.030833333,0.072666667,0.051
brazil,2981,0.49,0.39,0.43,1.52,1.58,7.2,6.98,0.017666667,0.052166667,0.053833333,0.043,0.018,0.052166667,0.053166667,0.043666667
brazil,2982,0.76,0.75,0.82,2.61,2.65,26.83,24.22,0.098,0.008166667,0.016833333,0.043666667,0.098,0.0085,0.016833333,0.043333333
brazil,2986,0.63,0.64,0.71,1.65,1.64,17.18,16.59,0.0525,0.021833333,0.044166667,0.048,0.052666667,0.021833333,0.044333333,0.048
brazil,2987,0.55,0.55,0.61,1.17,1.15,13.37,13.87,0.0005,0.000666667,0.0015,0.164166667,0.0005,0.001333333,0.001333333,0.163333333
brazil,2988,0.57,0.58,0.64,2.14,2.1,18.72,18.71,0.001,0.164,0.0005,0.001166667,0.000833333,0.164,0.000833333,0.001333333
brazil,2993,0.69,0.7,0.77,1.26,1.25,23.89,24.9,0.0345,0.023166667,0.0445,0.064666667,0.034333333,0.022666667,0.0445,0.065
brazil,2996,0.66,0.67,0.74,1.51,1.47,21.38,21.76,0.023,0.0165,0.053666667,0.073666667,0.023166667,0.016333333,0.053333333,0.073833333
brazil,2999,0.75,0.56,0.61,0.29,0.28,17.01,17.8,0.040833333,0.0415,0.0495,0.034833333,0.040333333,0.041833333,0.049666667,0.034833333
brazil,3001,0.65,0.61,0.67,0.45,0.44,21.56,22.04,0.020666667,0.028833333,0.043166667,0.074,0.0205,0.029,0.043333333,0.074
brazil,3006,0.39,0.55,0.5,1.03,1.05,16.86,17.24,0.022833333,0.0265,0.053,0.064166667,0.022833333,0.0265,0.053166667,0.064333333
brazil,3010,0.61,0.64,0.57,0.9,0.92,34.76,36.31,0.0465,0.0215,0.043666667,0.055166667,0.047,0.021,0.043666667,0.054666667
brazil,3011,0.65,0.57,0.63,0.69,0.67,20.05,19.88,0.018166667,0.013166667,0.063166667,0.072333333,0.018166667,0.012,0.064,0.072333333
brazil,3012,0.51,0.69,0.76,2.16,2.12,32.46,35.45,0.039333333,0.024833333,0.046166667,0.056666667,0.039833333,0.024333333,0.0455,0.056833333
brazil,3013,0.65,0.73,0.8,2.3,2.29,29.01,26.26,0.039166667,0.0235,0.039833333,0.064333333,0.039,0.023666667,0.0405,0.064
brazil,3014,0.46,0.44,0.48,0.24,0.26,12.45,13.63,0.018333333,0.037,0.042833333,0.0685,0.017833333,0.037166667,0.043166667,0.068666667
brazil,3015,0.77,0.73,0.81,2.23,2.2,22.96,24.08,0.033666667,0.029166667,0.0445,0.0595,0.033666667,0.029,0.044166667,0.059666667
brazil,3016,0.72,0.67,0.74,1.26,1.21,30.58,33.18,0.042666667,0.019,0.047,0.058166667,0.0425,0.019,0.047166667,0.058166667
brazil,3017,0.65,0.61,0.67,1.69,1.71,25.67,23.95,0.044833333,0.035,0.040666667,0.046166667,0.045333333,0.034833333,0.040333333,0.046
brazil,3018,0.73,0.75,0.83,2.72,2.71,24.79,26.5,0.001833333,0.064,0.059,0.041333333,0.002,0.063833333,0.0595,0.041166667
brazil,3020,0.76,0.73,0.66,2.81,2.83,22.88,22.3,0.017,0.042,0.0495,0.058166667,0.016833333,0.041333333,0.049666667,0.058333333
brazil,3022,0.81,0.78,0.86,3.5,3.51,23.19,24.05,0.0175,0.017333333,0.0985,0.033333333,0.017166667,0.016666667,0.099333333,0.033333333
brazil,3025,0.66,0.63,0.7,1.42,1.38,22.33,22.42,0.029666667,0.015833333,0.060833333,0.059833333,0.029333333,0.016166667,0.062,0.059666667
brazil,3027,0.59,0.67,0.74,1.04,1.06,21.09,22.68,0.030166667,0.022666667,0.055666667,0.057833333,0.031,0.0225,0.0555,0.058166667
brazil,3028,0.5,0.44,0.4,0.64,0.6,8.31,7.51,0.015833333,0.0215,0.077,0.052,0.016166667,0.020833333,0.078166667,0.051833333
brazil,3029,0.73,0.76,0.84,2.7,2.7,21.14,22.36,0.014833333,0.052,0.057,0.043,0.015166667,0.0525,0.056333333,0.042833333
brazil,3032,0.63,0.52,0.57,1.3,1.27,17.09,17.37,0.020166667,0.0265,0.057,0.063,0.020333333,0.026333333,0.057333333,0.062333333
brazil,3033,0.61,0.6,0.54,2.17,2.2,14.1,15.48,0.019,0.035166667,0.054666667,0.057833333,0.0195,0.035333333,0.054333333,0.0575
brazil,3034,0.61,0.58,0.63,1.08,1.02,14.26,15.14,0.007333333,0.0075,0.0465,0.1055,0.007833333,0.007166667,0.046333333,0.105333333
brazil,3037,0.62,0.59,0.53,1.58,1.61,17.75,16.54,0.080833333,0.006333333,0.025,0.0545,0.080166667,0.006666667,0.025166667,0.054666667
brazil,3038,0.76,0.78,0.85,4.13,4.13,22.76,23.26,0.037166667,0.035666667,0.0535,0.040166667,0.037833333,0.036,0.053333333,0.039833333
brazil,3039,0.7,0.81,0.9,2.37,2.36,28.36,29.95,0.032166667,0.025666667,0.048166667,0.0605,0.032833333,0.025333333,0.048833333,0.059833333
brazil,3040,0.7,0.49,0.54,0.61,0.59,21.29,23.21,0.040333333,0.021833333,0.046333333,0.058666667,0.04,0.021833333,0.046166667,0.058833333
brazil,3048,0.61,0.38,0.34,0.31,0.34,9.68,9.93,0.034166667,0.027,0.0415,0.064166667,0.034333333,0.027,0.041833333,0.063666667
brazil,3049,0.55,0.63,0.69,1.54,1.62,17.71,19.06,0.03,0.0135,0.049333333,0.073833333,0.0295,0.013833333,0.049666667,0.0735
brazil,3052,0.71,0.69,0.76,2.22,2.21,26.27,28.79,0.040833333,0.043,0.042166667,0.041,0.041166667,0.042666667,0.041833333,0.040833333
brazil,3054,0.56,0.66,0.59,0.99,1.02,26.08,26.29,0.000833333,0.033333333,0.131333333,0.001166667,0.000833333,0.033666667,0.130833333,0.0015
brazil,3055,0.58,0.47,0.42,0.9,0.9,12.08,11.83,0.036,0.052833333,0.0345,0.043,0.036166667,0.052666667,0.035,0.042666667
brazil,3057,0.56,0.5,0.55,0.72,0.71,10.55,10.98,0.031833333,0.022333333,0.053,0.059333333,0.031666667,0.022166667,0.054,0.059
brazil,3061,0.66,0.69,0.62,2.27,2.34,29.03,27.21,0.030333333,0.013333333,0.091666667,0.031333333,0.030833333,0.012666667,0.091333333,0.031333333
brazil,3062,0.54,0.66,0.73,0.71,0.71,25,23.12,0.029333333,0.034333333,0.048,0.055,0.029666667,0.034666667,0.047166667,0.054833333
brazil,3065,0.41,0.62,0.68,0.61,0.63,15.4,15.43,0.014166667,0.037,0.063,0.052666667,0.0145,0.036833333,0.062833333,0.052333333
brazil,3066,0.65,0.57,0.51,0.52,0.54,13.69,14.79,0.019666667,0.040333333,0.0545,0.052,0.02,0.039833333,0.054333333,0.0525
brazil,3067,0.61,0.47,0.42,0.21,0.19,13.02,12.84,0.0325,0.021833333,0.046666667,0.065333333,0.0325,0.022333333,0.046333333,0.065
brazil,3068,0.58,0.29,0.32,0,0,20.47,20.48,0.021833333,0.038666667,0.0445,0.061666667,0.021666667,0.039166667,0.044333333,0.0615
brazil,3070,0.43,0.56,0.5,0.31,0.29,12.75,13.7,0.023666667,0.033,0.043166667,0.067,0.024,0.032666667,0.042833333,0.067333333
brazil,3072,0.56,0.64,0.7,1.5,1.5,26.97,29.24,0.0555,0.013333333,0.038,0.06,0.054833333,0.0135,0.038,0.059833333
brazil,3073,0.75,0.72,0.79,2.12,2.11,25.5,26.61,0.034166667,0.029833333,0.044333333,0.058333333,0.0335,0.030166667,0.044666667,0.058333333
brazil,3074,0.7,0.67,0.74,1.98,1.94,23.13,21.31,0.023,0.057,0.047333333,0.039833333,0.022666667,0.0565,0.047,0.040333333
brazil,3075,0.56,0.48,0.53,0.13,0.13,8.14,8.76,0.006833333,0.0405,0.047833333,0.071833333,0.006333333,0.040333333,0.048,0.071833333
brazil,3076,0.64,0.46,0.51,1.01,0.98,20.09,19.05,0.010166667,0.033166667,0.057,0.066333333,0.009833333,0.033,0.0575,0.066666667
brazil,3080,0.45,0.54,0.59,0.69,0.72,14.48,13.32,0.043333333,0.042833333,0.032333333,0.048166667,0.042833333,0.042833333,0.0325,0.0485
brazil,3082,0.59,0.59,0.53,0.69,0.7,21.51,22.79,0.02,0.021,0.0655,0.059833333,0.019833333,0.021833333,0.065333333,0.059333333
brazil,3083,0.43,0.52,0.57,0.19,0.21,9.09,9.79,0.0125,0.006833333,0.029833333,0.117666667,0.012666667,0.007,0.029333333,0.1175
brazil,3084,0.67,0.54,0.59,0.51,0.49,13.24,13.82,0.044333333,0.031,0.020666667,0.071166667,0.0445,0.030833333,0.020666667,0.070666667
brazil,3085,0.66,0.56,0.51,0.65,0.62,17.96,19.07,0.049,0.016833333,0.042666667,0.058833333,0.048833333,0.016833333,0.0425,0.058833333
brazil,3090,0.75,0.73,0.8,4.27,4.26,28.47,30.24,0.021833333,0.0595,0.052166667,0.032833333,0.021833333,0.059666667,0.052333333,0.032666667
brazil,3092,0.65,0.71,0.79,1.93,1.97,27.01,29.28,0.024833333,0.023,0.057166667,0.061666667,0.024833333,0.023166667,0.057,0.061666667
brazil,3093,0.62,0.63,0.69,2.21,2.19,18.8,19.27,0.027833333,0.024,0.058333333,0.056666667,0.027,0.0235,0.059,0.057333333
brazil,3095,0.65,0.58,0.64,0.41,0.39,15.2,15.21,0.041833333,0.0215,0.000833333,0.102833333,0.042,0.021333333,0.000833333,0.102333333
brazil,3097,0.64,0.5,0.55,0.71,0.68,14.71,15.38,0.024,0.042166667,0.048166667,0.052,0.0245,0.0425,0.047666667,0.052
brazil,3106,0.62,0.64,0.58,0.78,0.79,22.51,22.81,0.053666667,0.012333333,0.0445,0.056333333,0.054333333,0.011666667,0.0445,0.056166667
brazil,3107,0.71,0.58,0.64,1.68,1.69,15.43,16.14,0.0255,0.036166667,0.051333333,0.053833333,0.025333333,0.036166667,0.051166667,0.054333333
brazil,3109,0.66,0.5,0.55,0.76,0.74,15.78,16.13,0.036166667,0.018166667,0.038833333,0.0735,0.035666667,0.018333333,0.038666667,0.073666667
brazil,3112,0.62,0.66,0.6,1.45,1.4,27.9,26.88,0.032166667,0.019,0.0515,0.064166667,0.031833333,0.019,0.0515,0.064333333
brazil,3113,0.39,0.53,0.58,1.02,1.01,19.29,19.77,0.027,0.026333333,0.051666667,0.061333333,0.026666667,0.026833333,0.051666667,0.061666667
brazil,3115,0.62,0.47,0.51,1.35,1.38,10.66,10.75,0.045166667,0.022,0.055333333,0.044333333,0.045,0.0225,0.0555,0.043833333
brazil,3116,0.7,0.68,0.75,1.46,1.47,22.15,22.88,0.0365,0.024666667,0.049,0.0565,0.036666667,0.024833333,0.048666667,0.056333333
brazil,3123,0.59,0.63,0.69,1.38,1.39,16.75,16.7,0.0065,0.033666667,0.125,0.001333333,0.006333333,0.0335,0.126,0.001166667
brazil,3125,0.52,0.68,0.75,1.87,1.82,29.45,29.89,0.012666667,0.060666667,0.05,0.042833333,0.012333333,0.060833333,0.049666667,0.044
brazil,3127,0.66,0.54,0.48,0.64,0.6,16.17,16.05,0.0125,0.012833333,0.055166667,0.086166667,0.0125,0.012666667,0.055333333,0.086166667
brazil,3129,0.62,0.65,0.59,1.66,1.68,23.48,24.9,0.043166667,0.018333333,0.057166667,0.048,0.042833333,0.018333333,0.057333333,0.047833333
brazil,3131,0.42,0.47,0.51,1.09,1.1,7.84,7.39,0.0245,0.045166667,0.046666667,0.050166667,0.024333333,0.045,0.046666667,0.050166667
brazil,3133,0.61,0.64,0.7,0.35,0.38,22.07,21.77,0.042,0.008833333,0.050166667,0.0655,0.042333333,0.009,0.049833333,0.0655
brazil,3135,0.69,0.72,0.65,1.97,1.92,18.74,17.32,0.031666667,0.053166667,0.040833333,0.040833333,0.032,0.053333333,0.0405,0.0405
brazil,3136,0.67,0.69,0.76,1.31,1.28,25.99,28.5,0.055166667,0.001,0.055166667,0.055166667,0.055333333,0.000833333,0.055666667,0.055333333
brazil,3137,0.63,0.53,0.48,0.1,0.1,16.82,17.92,0.0115,0.034333333,0.058333333,0.062333333,0.0115,0.0355,0.058333333,0.061833333
brazil,3138,0.64,0.66,0.72,1.23,1.18,20.95,21.38,0.020833333,0.028166667,0.056666667,0.061,0.020666667,0.028666667,0.0565,0.060666667
brazil,3141,0.45,0.53,0.58,1.67,1.71,17.68,19.4,0.016333333,0.047166667,0.061,0.042,0.0165,0.046833333,0.061166667,0.042
brazil,3142,0.77,0.7,0.77,2.96,2.98,20.95,18.87,0.020333333,0.0535,0.028333333,0.064666667,0.020166667,0.053666667,0.028833333,0.064333333
brazil,3143,0.6,0.5,0.56,0.59,0.61,15.28,16.47,0.007833333,0.0235,0.057666667,0.0775,0.007833333,0.023666667,0.058,0.077333333
brazil,3144,0.56,0.66,0.72,0.24,0.26,29.8,26.84,0.0475,0.0295,0.031833333,0.057833333,0.048,0.029333333,0.032,0.057666667
brazil,3146,0.59,0.5,0.45,0.19,0.18,14.78,15.38,0.030166667,0.026,0.048,0.062666667,0.030166667,0.025666667,0.047833333,0.062833333
brazil,3148,0.54,0.51,0.56,0.13,0.12,19.86,20.38,0.009,0.066166667,0.0575,0.033833333,0.008666667,0.066333333,0.058,0.0335
brazil,3149,0.7,0.6,0.54,0.73,0.75,17.53,19.18,0.033833333,0.032,0.044166667,0.057,0.033666667,0.032166667,0.044166667,0.0565
brazil,3150,0.75,0.73,0.8,3.43,3.44,24.8,25.28,0.0465,0.02,0.044,0.056166667,0.0465,0.020333333,0.044333333,0.055666667
brazil,3151,0.7,0.75,0.67,2.54,2.53,19.27,19.97,0.0235,0.016166667,0.053666667,0.0735,0.023333333,0.016166667,0.0535,0.073666667
brazil,3153,0.66,0.62,0.68,1.05,1.04,17.52,18.63,0.061833333,0.051333333,0.025166667,0.028166667,0.062,0.051333333,0.0255,0.027666667
brazil,3155,0.49,0.47,0.42,0.26,0.25,14.63,13.55,0.0005,0.163666667,0.000833333,0.001333333,0.000833333,0.163166667,0.001166667,0.001333333
brazil,3156,0.6,0.5,0.45,0.84,0.88,12.89,13.68,0.066833333,0.001333333,0.0595,0.039166667,0.066833333,0.000833333,0.059666667,0.039166667
brazil,3162,0.25,0.49,0.44,1.06,1.05,7.05,6.91,0.033166667,0.031,0.047833333,0.0545,0.033,0.030833333,0.047833333,0.054833333
brazil,3163,0.18,0.29,0.26,0.77,0.83,12.67,11.58,0.046666667,0.018,0.043666667,0.0585,0.046666667,0.018166667,0.043666667,0.058333333
brazil,3164,0.56,0.57,0.63,2.42,2.43,10.94,10.37,0.001,0.0415,0.062166667,0.062166667,0.001,0.041333333,0.062,0.062
brazil,3165,0.5,0.43,0.39,0.97,0.92,14.56,14.66,0.028,0.0175,0.072,0.049333333,0.028,0.017333333,0.071666667,0.049833333
brazil,3166,0.33,0.31,0.34,0.62,0.63,3.72,3.99,0.031833333,0.026,0.045166667,0.064,0.032333333,0.0255,0.045166667,0.064166667
brazil,3167,0.34,0.45,0.41,0.77,0.74,15.17,14.02,0.0115,0.078666667,0.058833333,0.017833333,0.010833333,0.0785,0.058833333,0.018166667
brazil,3168,0.36,0.53,0.59,0.56,0.54,12.01,13,0.027333333,0.0265,0.066166667,0.046833333,0.027333333,0.026833333,0.066,0.046666667
brazil,3169,0.37,0.49,0.54,1.72,1.71,12.73,12.54,0.008833333,0.032333333,0.0495,0.075833333,0.008666667,0.031833333,0.049666667,0.076166667
brazil,3170,0.36,0.51,0.46,0.52,0.52,16.15,17.3,0.0205,0.0165,0.082666667,0.047,0.020333333,0.0165,0.082166667,0.047333333
brazil,3171,0.32,0.52,0.47,1.19,1.15,17.43,17.43,0.0205,0.0435,0.051,0.051666667,0.020333333,0.0435,0.050666667,0.051666667
brazil,3172,0.3,0.47,0.52,0.64,0.61,15.89,14.92,0.060666667,0.034166667,0.033,0.039166667,0.060666667,0.033833333,0.033,0.039166667
brazil,3173,0.34,0.39,0.43,1.07,1.07,18.01,18.86,0.0215,0.001833333,0.072166667,0.0715,0.021166667,0.001,0.071833333,0.072666667
brazil,3174,0.37,0.5,0.55,1.9,1.86,14.73,13.4,0.017166667,0.049833333,0.041666667,0.057833333,0.017166667,0.049833333,0.041166667,0.058166667
brazil,3175,0.53,0.66,0.72,3.01,3.05,18.4,18.66,0.0375,0.023833333,0.046833333,0.058333333,0.0385,0.022833333,0.047,0.058166667
brazil,3177,0.33,0.61,0.67,2.07,2.11,15.17,15.18,0.018166667,0.039333333,0.0615,0.048166667,0.018166667,0.039666667,0.061166667,0.047833333
brazil,3180,0.43,0.64,0.7,2.66,2.7,30.75,30.84,0.033166667,0.042,0.046,0.0455,0.033,0.041666667,0.046166667,0.045666667
brazil,3182,0.38,0.71,0.78,2.56,2.56,25.73,24.48,0.035666667,0.025666667,0.0465,0.059166667,0.035166667,0.025333333,0.047,0.059166667
brazil,3183,0.28,0.27,0.24,0.25,0.23,10.56,10.59,0.033333333,0.001333333,0.098333333,0.033833333,0.033833333,0.000333333,0.099166667,0.033166667
brazil,3184,0.27,0.46,0.41,1.37,1.4,11.15,11.3,0.028,0.028333333,0.082,0.028,0.028166667,0.028333333,0.082333333,0.027666667
brazil,3185,0.37,0.49,0.54,2.07,2.11,17.73,18.47,0.0375,0.0235,0.045666667,0.060166667,0.037333333,0.023666667,0.046,0.059666667
brazil,3186,0.27,0.68,0.74,2.22,2.2,19.06,20.82,0.009666667,0.052833333,0.050666667,0.053333333,0.0095,0.0525,0.051,0.053333333
brazil,3187,0.24,0.52,0.57,0.53,0.55,9.68,9.11,0.0365,0.039333333,0.031666667,0.059,0.036,0.0395,0.032666667,0.058833333
brazil,3189,0.27,0.43,0.48,1.32,1.35,4.98,4.51,0.0225,0.030333333,0.0535,0.060333333,0.022166667,0.030333333,0.054166667,0.059833333
brazil,3190,0.19,0.35,0.38,0.62,0.61,5.05,5.53,0.064666667,0.018166667,0.032166667,0.051333333,0.064833333,0.018,0.031833333,0.052
brazil,3191,0.35,0.32,0.35,0.88,0.86,11.65,10.58,0.017333333,0.042,0.049333333,0.057833333,0.0175,0.0415,0.05,0.0575
brazil,3193,0.42,0.37,0.4,0.31,0.3,7.61,8.31,0.038333333,0.019333333,0.050666667,0.058166667,0.038166667,0.019,0.050666667,0.058833333
brazil,3195,0.17,0.38,0.41,1.57,1.58,10.6,10.64,0.040666667,0.0155,0.047,0.0635,0.041166667,0.015833333,0.047,0.062666667
brazil,3196,0.28,0.46,0.51,1.19,1.18,9.17,9.3,0.026833333,0.017333333,0.065166667,0.057166667,0.027833333,0.016833333,0.064833333,0.057166667
brazil,3198,0.59,0.64,0.71,2.72,2.74,14.16,13.05,0.016666667,0.032333333,0.067833333,0.05,0.0165,0.0325,0.0675,0.050166667
brazil,3199,0.33,0.6,0.54,1.94,1.96,17.06,16.69,0.042333333,0.013,0.057,0.054,0.0425,0.013,0.0575,0.054
brazil,3201,0.22,0.4,0.44,0.69,0.69,14.95,15.72,0.000666667,0.093333333,0.036166667,0.036333333,0.000666667,0.093666667,0.035833333,0.0365
brazil,3202,0.24,0.42,0.37,0.63,0.61,12.25,13.11,0.001,0.001,0.066166667,0.0985,0.001,0.001,0.066,0.098666667
brazil,3203,0.32,0.51,0.56,0.72,0.69,18.25,18.8,0.000833333,0.066333333,0.058333333,0.041166667,0.000833333,0.066333333,0.058166667,0.041333333
brazil,3205,0.56,0.63,0.69,2.75,2.76,24.98,25.91,0.007333333,0.0165,0.081666667,0.061166667,0.0075,0.016666667,0.081666667,0.061
brazil,3206,0.55,0.71,0.78,4.23,4.21,21.43,21.81,0.036,0.030666667,0.045333333,0.054166667,0.036166667,0.031166667,0.045166667,0.054166667
brazil,3208,0.39,0.51,0.46,1.6,1.56,13.82,13.2,0.016833333,0.033,0.058,0.058333333,0.017166667,0.033333333,0.058,0.058333333
brazil,3209,0.4,0.47,0.52,1.15,1.17,20.49,22.27,0.011833333,0.032,0.049833333,0.0735,0.011833333,0.031666667,0.050333333,0.073166667
brazil,3210,0.37,0.32,0.35,0.06,0.06,4.62,4.86,0.037,0.025,0.048166667,0.0565,0.036333333,0.025,0.048666667,0.056333333
brazil,3211,0.36,0.58,0.63,0.73,0.78,22.65,23.1,0.0015,0.001,0.000833333,0.163833333,0.000833333,0.001333333,0.001166667,0.1635
brazil,3212,0.37,0.56,0.61,1.07,1.12,9.39,10.02,0.018666667,0.038666667,0.0465,0.062833333,0.0185,0.038666667,0.046666667,0.062833333
brazil,3213,0.21,0.5,0.55,0.73,0.76,17.67,17.75,0.0405,0.014666667,0.0525,0.058833333,0.041,0.014,0.0525,0.059
brazil,3215,0.3,0.44,0.48,0.47,0.46,14.36,13.99,0.043,0.011666667,0.0535,0.058666667,0.043166667,0.011666667,0.0535,0.0585
brazil,3216,0.34,0.42,0.46,0.57,0.54,11.94,12.63,0.003833333,0.02,0.073,0.069833333,0.003833333,0.02,0.073166667,0.069666667
brazil,3217,0.35,0.54,0.48,1.5,1.53,15.5,15.02,0.043166667,0.0405,0.042166667,0.041,0.043,0.04,0.042166667,0.041166667
brazil,3218,0.34,0.28,0.31,0.43,0.43,15.26,16.07,0.039,0.024166667,0.045833333,0.058,0.039,0.024166667,0.045833333,0.057833333
brazil,3219,0.44,0.55,0.5,2.12,2.17,22.28,23.51,0.035666667,0.033666667,0.056666667,0.040833333,0.036,0.034,0.0565,0.040166667
brazil,3220,0.31,0.47,0.52,1.2,1.14,16.32,14.89,0.009,0.029333333,0.054666667,0.073666667,0.0085,0.029666667,0.054833333,0.074
brazil,3221,0.36,0.55,0.49,1.28,1.32,26.52,26.1,0.000666667,0.000833333,0.041833333,0.1235,0.001166667,0.000666667,0.041333333,0.123333333
brazil,3222,0.42,0.64,0.7,1.84,1.84,20.35,20.98,0.0445,0.029,0.0565,0.036333333,0.044666667,0.029,0.056333333,0.036833333
brazil,3224,0.43,0.52,0.46,0.16,0.16,16.56,16.25,0.025,0.029333333,0.039333333,0.073166667,0.025,0.029,0.038833333,0.073333333
brazil,3225,0.31,0.21,0.23,0,0,17.89,16.97,0.052166667,0.018166667,0.0955,0.000833333,0.052666667,0.018333333,0.095166667,0.000833333
brazil,3226,0.37,0.41,0.45,0.32,0.33,8.09,8.56,0.055333333,0.001166667,0.055333333,0.055,0.055166667,0.001166667,0.055333333,0.055166667
brazil,3227,0.52,0.7,0.77,3.69,3.73,20.69,21.24,0.0345,0.0265,0.048333333,0.057333333,0.034666667,0.0265,0.048833333,0.056833333
brazil,3228,0.37,0.4,0.36,1.35,1.34,6.91,7.04,0.035,0.0065,0.076833333,0.048166667,0.035166667,0.006333333,0.077333333,0.048
brazil,3231,0.45,0.66,0.73,3.27,3.24,26.75,27.12,0.024333333,0.038166667,0.050666667,0.0535,0.023833333,0.038666667,0.050333333,0.053666667
brazil,3232,0.19,0.38,0.41,0.76,0.77,15.64,15.94,0.032,0.024,0.048333333,0.062166667,0.032166667,0.023833333,0.048166667,0.062
brazil,3233,0.25,0.42,0.47,0.45,0.47,10.93,11.08,0.044833333,0.0225,0.0455,0.054,0.045,0.022666667,0.045666667,0.053833333
brazil,3236,0.36,0.44,0.48,0.45,0.46,6.26,6.3,0.048333333,0.016333333,0.034833333,0.067333333,0.048333333,0.016333333,0.034333333,0.0675
brazil,3237,0.18,0.31,0.28,0,0,10.87,11.13,0.016833333,0.033666667,0.038833333,0.077166667,0.017,0.033666667,0.038333333,0.0775
brazil,3239,0.41,0.66,0.73,3.22,3.22,23.35,24.1,0.000833333,0.001333333,0.000666667,0.163666667,0.0005,0.0015,0.001166667,0.163833333
brazil,3240,0.24,0.43,0.47,0.18,0.2,19.26,20.98,0.018166667,0.034166667,0.060333333,0.054166667,0.018166667,0.034,0.060666667,0.053833333
brazil,3241,0.15,0.38,0.34,0.95,0.98,7.88,8.33,0.021666667,0.033833333,0.052666667,0.059,0.021166667,0.033833333,0.0525,0.059166667
brazil,3244,0.34,0.4,0.44,0.66,0.65,5.94,5.38,0.045166667,0.022333333,0.046333333,0.052666667,0.045833333,0.022166667,0.0465,0.052
brazil,3245,0.44,0.45,0.41,1.9,1.97,11.87,10.85,0.026,0.0195,0.049833333,0.071333333,0.026,0.019333333,0.05,0.0715
brazil,3246,0.33,0.46,0.51,0.47,0.46,12.58,12.56,0.044,0.017333333,0.054333333,0.051,0.043666667,0.017333333,0.054833333,0.050833333
brazil,3247,0.65,0.7,0.77,3.84,3.83,28.43,29.74,0.018,0.029166667,0.0565,0.063333333,0.018333333,0.029166667,0.056,0.0635
brazil,3248,0.3,0.35,0.38,1.52,1.52,7.23,7.6,0.016333333,0.025333333,0.058833333,0.066166667,0.0165,0.025166667,0.0585,0.0665
brazil,3250,0.47,0.44,0.4,0.61,0.61,15.23,15.01,0.007833333,0.008333333,0.060333333,0.09,0.008166667,0.008166667,0.06,0.089833333
brazil,3251,0.31,0.46,0.5,1.83,1.82,9.95,9.13,0.046833333,0.025166667,0.039666667,0.055,0.047,0.025333333,0.039666667,0.054666667
brazil,3252,0.25,0.55,0.49,0.33,0.3,12.38,12.53,0.046833333,0.0335,0.047666667,0.038666667,0.046666667,0.033666667,0.047333333,0.039166667
